fecha,sku,tipo_movimiento,cantidad,documento,bodega,responsable
2025-06-21,MP-0094,salida,83.6,CONS-109942,BOD-01,OP-03
2025-06-21,MP-0074,salida,86.9,CONS-109949,BOD-02,OP-06
2025-06-21,MP-0370,salida,28.1,CONS-109956,BOD-02,OP-01
2025-06-21,MP-0299,salida,108.6,CONS-109963,BOD-01,OP-05
2025-06-21,MP-0309,salida,98.6,CONS-109970,BOD-02,OP-05
2025-06-21,MP-0418,salida,91.5,CONS-109977,BOD-03,OP-01
2025-06-21,MP-0008,salida,77.6,CONS-109984,BOD-03,OP-05
2025-06-21,MP-0005,salida,72.1,CONS-109991,BOD-01,OP-01
2025-06-21,MP-0133,salida,106.2,CONS-109998,BOD-03,OP-04
2025-06-21,MP-0101,salida,93.3,CONS-110005,BOD-01,OP-05
2025-06-21,MP-0149,salida,176.4,CONS-110012,BOD-01,OP-05
2025-06-21,MP-0189,salida,75.5,CONS-110019,BOD-03,OP-05
2025-06-21,MP-0254,salida,109.9,CONS-110026,BOD-01,OP-05
2025-06-21,MP-0161,salida,41.0,CONS-110033,BOD-02,OP-02
2025-06-21,MP-0037,salida,48.6,CONS-110047,BOD-01,OP-05
2025-06-21,MP-0018,salida,8.1,CONS-110054,BOD-03,OP-06
2025-06-21,MP-0137,salida,40.8,CONS-110061,BOD-01,OP-06
2025-06-21,MP-0073,salida,58.8,CONS-110068,BOD-02,OP-02
2025-06-21,MP-0118,salida,52.8,CONS-110075,BOD-03,OP-06
2025-06-21,MP-0199,salida,50.0,CONS-110082,BOD-03,OP-06
2025-06-21,MP-0232,salida,44.7,CONS-110089,BOD-03,OP-01
2025-06-21,MP-0027,salida,18.4,CONS-110096,BOD-03,OP-04
2025-06-21,MP-0116,salida,55.4,CONS-110103,BOD-03,OP-01
2025-06-21,MP-0108,salida,108.0,CONS-110110,BOD-03,OP-04
2025-06-21,MP-0293,salida,97.3,CONS-110117,BOD-02,OP-06
2025-06-21,MP-0239,salida,46.2,CONS-110124,BOD-01,OP-01
2025-06-21,MP-0016,salida,103.8,CONS-110131,BOD-01,OP-03
2025-06-21,MP-0030,salida,18.1,CONS-110138,BOD-01,OP-03
2025-06-21,MP-0120,salida,86.4,CONS-110145,BOD-02,OP-02
2025-06-21,MP-0043,salida,50.0,CONS-110152,BOD-02,OP-06
2025-06-21,MP-0182,salida,108.2,CONS-110159,BOD-03,OP-02
2025-06-21,MP-0001,salida,64.0,CONS-110180,BOD-03,OP-04
2025-06-21,MP-0014,salida,-52.0,CONS-110187,BOD-03,OP-04
2025-06-21,MP-0128,salida,125.6,CONS-110194,BOD-01,OP-04
2025-06-21,MP-0047,salida,27.5,CONS-110201,BOD-02,OP-01
2025-06-21,MP-0244,salida,31.0,CONS-110208,BOD-02,OP-04
2025-06-21,MP-0122,salida,15.4,CONS-110215,BOD-02,OP-01
2025-06-21,MP-0131,salida,9.4,CONS-110229,BOD-03,OP-01
2025-06-21,MP-0216,salida,19.7,CONS-110236,BOD-01,OP-01
2025-06-21,MP-0272,salida,2.5,CONS-110243,BOD-02,OP-06
2025-06-21,MP-0010,salida,48.4,CONS-110250,BOD-01,OP-05
2025-06-21,MP-0002,salida,-27.5,CONS-110257,BOD-02,OP-05
2025-06-21,MP-0150,salida,38.5,CONS-110264,BOD-01,OP-02
2025-06-21,MP-0085,salida,41.9,CONS-110271,BOD-01,OP-06
2025-06-21,MP-0202,salida,59.0,CONS-110278,BOD-03,OP-06
2025-06-21,MP-0153,salida,27.1,CONS-110285,BOD-02,OP-01
2025-06-21,MP-0178,salida,12.8,CONS-110292,BOD-03,OP-06
2025-06-21,MP-0229,salida,60.4,CONS-110299,BOD-02,OP-04
2025-06-21,MP-0013,salida,51.1,CONS-110306,BOD-03,OP-06
2025-06-21,MP-0020,salida,92.1,CONS-110313,BOD-03,OP-04
2025-06-21,MP-0106,salida,33.6,CONS-110320,BOD-03,OP-06
2025-06-21,MP-0051,salida,131.7,CONS-110327,BOD-03,OP-03
2025-06-21,MP-0411,salida,50.7,CONS-110334,BOD-01,OP-05
2025-06-21,MP-0238,salida,47.7,CONS-110341,BOD-01,OP-03
2025-06-21,MP-0004,salida,61.8,CONS-110348,BOD-02,OP-04
2025-06-21,MP-0033,salida,54.6,CONS-110355,BOD-01,OP-06
2025-06-21,MP-0045,salida,-34.6,CONS-110362,BOD-03,OP-01
2025-06-21,MP-0386,salida,76.5,CONS-110369,BOD-01,OP-05
2025-06-21,MP-0393,salida,24.6,CONS-110376,BOD-01,OP-01
2025-06-21,MP-0373,salida,125.5,CONS-110383,BOD-02,OP-06
2025-06-21,MP-0015,salida,53.1,CONS-110390,BOD-02,OP-06
2025-06-21,MP-0012,salida,80.5,CONS-110397,BOD-01,OP-06
2025-06-21,MP-0142,salida,80.9,CONS-110404,BOD-02,OP-05
2025-06-21,MP-0102,salida,98.6,CONS-110411,BOD-01,OP-06
2025-06-21,MP-0114,salida,23.5,CONS-110418,BOD-02,OP-01
2025-06-21,MP-0325,salida,63.4,CONS-110425,BOD-01,OP-03
2025-06-21,MP-0330,salida,26.4,CONS-110439,BOD-03,OP-02
2025-06-21,MP-0024,salida,114.7,CONS-110446,BOD-03,OP-02
2025-06-21,MP-0117,salida,78.2,CONS-110453,BOD-01,OP-02
2025-06-21,MP-0060,salida,69.9,CONS-110460,BOD-03,OP-04
2025-06-21,MP-0357,salida,86.0,CONS-110467,BOD-02,OP-04
2025-06-21,MP-0162,salida,13.2,CONS-110474,BOD-02,OP-04
2025-06-21,MP-0009,salida,29.4,CONS-110481,BOD-03,OP-05
2025-06-21,MP-0076,salida,-40.7,CONS-110488,BOD-02,OP-06
2025-06-21,MP-0077,salida,42.9,CONS-110495,BOD-03,OP-05
2025-06-21,MP-0273,salida,45.7,CONS-110502,BOD-02,OP-04
2025-06-21,MP-0026,salida,41.1,CONS-110509,BOD-01,OP-06
2025-06-21,MP-0111,salida,63.2,CONS-110516,BOD-02,OP-02
2025-06-21,MP-0071,salida,50.1,CONS-110523,BOD-01,OP-04
2025-06-21,MP-0388,salida,48.3,CONS-110530,BOD-02,OP-06
2025-06-21,MP-0227,salida,29.0,CONS-110537,BOD-01,OP-05
2025-06-21,MP-0088,salida,-38.6,CONS-110544,BOD-03,OP-03
2025-06-21,MP-0143,salida,43.1,CONS-110551,BOD-02,OP-03
2025-06-21,MP-0385,salida,10.6,CONS-110565,BOD-01,OP-04
2025-06-21,MP-0321,salida,19.6,CONS-110572,BOD-03,OP-04
2025-06-21,MP-0343,salida,43.4,CONS-110579,BOD-02,OP-01
2025-06-21,MP-0036,salida,17.0,CONS-110586,BOD-01,OP-05
2025-06-21,MP-0080,salida,18.8,CONS-110593,BOD-02,OP-05
2025-06-21,MP-0139,salida,34.7,CONS-110600,BOD-02,OP-06
2025-06-21,MP-0356,salida,22.2,CONS-110607,BOD-01,OP-03
2025-06-21,MP-0339,salida,7.4,CONS-110614,BOD-01,OP-05
2025-06-21,MP-0078,salida,122.9,CONS-110621,BOD-01,OP-02
2025-06-21,MP-0059,salida,75.7,CONS-110628,BOD-03,OP-01
2025-06-21,MP-0211,salida,59.3,CONS-110635,BOD-03,OP-06
2025-06-21,MP-0340,salida,59.3,CONS-110642,BOD-01,OP-03
2025-06-21,MP-0390,salida,42.5,CONS-110649,BOD-02,OP-03
2025-06-21,MP-0268,salida,38.9,CONS-110656,BOD-03,OP-05
2025-06-21,MP-0039,salida,5.0,CONS-110663,BOD-02,OP-01
2025-06-21,MP-0032,salida,9.8,CONS-110670,BOD-02,OP-02
2025-06-21,MP-0129,salida,33.3,CONS-110677,BOD-02,OP-03
2025-06-21,MP-0136,salida,28.6,CONS-110684,BOD-03,OP-03
2025-06-21,MP-0217,salida,25.3,CONS-110691,BOD-03,OP-03
2025-06-21,MP-0344,salida,41.9,CONS-110698,BOD-03,OP-01
2025-06-22,MP-0029,entrada,1645,REC-OC-5400,BOD-03,OP-05
2025-06-23,MP-0091,entrada,217,REC-OC-5861,BOD-03,OP-03
2025-06-23,MP-0035,entrada,1226,REC-OC-5527,BOD-02,OP-02
2025-06-23,MP-0094,entrada,416,REC-OC-5875,BOD-01,OP-02
2025-06-23,MP-0028,entrada,610,REC-OC-5388,BOD-03,OP-06
2025-06-23,MP-0023,entrada,1535,REC-OC-5320,BOD-02,OP-04
2025-06-23,MP-0011,entrada,2027,REC-OC-5146,BOD-03,OP-02
2025-06-24,MP-0038,entrada,794,REC-OC-5558,BOD-02,OP-05
2025-06-24,MP-0035,entrada,1368,REC-OC-5519,BOD-02,OP-06
2025-06-24,MP-0142,entrada,379,REC-OC-6141,BOD-03,OP-05
2025-06-25,MP-0019,salida,98.9,CONS-109929,BOD-01,OP-03
2025-06-25,MP-0074,salida,86.9,CONS-109950,BOD-03,OP-05
2025-06-25,MP-0370,salida,28.1,CONS-109957,BOD-03,OP-02
2025-06-25,MP-0418,salida,91.5,CONS-109978,BOD-02,OP-01
2025-06-25,MP-0005,salida,72.1,CONS-109992,BOD-03,OP-05
2025-06-25,MP-0133,salida,106.2,CONS-109999,BOD-02,OP-06
2025-06-25,MP-0101,salida,93.3,CONS-110006,BOD-01,OP-02
2025-06-25,MP-0149,salida,176.4,CONS-110013,BOD-03,OP-05
2025-06-25,MP-0189,salida,75.5,CONS-110020,BOD-03,OP-02
2025-06-25,MP-0254,salida,109.9,CONS-110027,BOD-01,OP-03
2025-06-25,MP-0161,salida,41.0,CONS-110034,BOD-01,OP-06
2025-06-25,MP-0037,salida,48.6,CONS-110048,BOD-02,OP-01
2025-06-25,MP-0018,salida,8.1,CONS-110055,BOD-02,OP-04
2025-06-25,MP-0073,salida,58.8,CONS-110069,BOD-03,OP-02
2025-06-25,MP-0118,salida,52.8,CONS-110076,BOD-02,OP-01
2025-06-25,MP-0199,salida,50.0,CONS-110083,BOD-03,OP-01
2025-06-25,MP-0232,salida,44.7,CONS-110090,BOD-03,OP-05
2025-06-25,MP-0108,salida,108.0,CONS-110111,BOD-01,OP-05
2025-06-25,MP-0293,salida,97.3,CONS-110118,BOD-02,OP-03
2025-06-25,MP-0239,salida,46.2,CONS-110125,BOD-03,OP-05
2025-06-25,MP-0016,salida,103.8,CONS-110132,BOD-01,OP-01
2025-06-25,MP-0030,salida,18.1,CONS-110139,BOD-03,OP-02
2025-06-25,MP-0120,salida,86.4,CONS-110146,BOD-01,OP-04
2025-06-25,MP-0043,salida,50.0,CONS-110153,BOD-03,OP-03
2025-06-25,MP-0182,salida,108.2,CONS-110160,BOD-01,OP-05
2025-06-25,MP-0369,salida,100.6,CONS-110167,BOD-01,OP-02
2025-06-25,MP-0001,salida,64.0,CONS-110181,BOD-03,OP-04
2025-06-25,MP-0014,salida,52.0,CONS-110188,BOD-03,OP-04
2025-06-25,MP-0128,salida,125.6,CONS-110195,BOD-02,OP-03
2025-06-25,MP-0047,salida,27.5,CONS-110202,BOD-03,OP-03
2025-06-25,MP-0244,salida,31.0,CONS-110209,BOD-02,OP-05
2025-06-25,MP-0122,salida,15.4,CONS-110216,BOD-02,OP-05
2025-06-25,MP-0132,salida,25.5,CONS-110223,BOD-03,OP-04
2025-06-25,MP-0131,salida,9.4,CONS-110230,BOD-03,OP-04
2025-06-25,MP-0216,salida,19.7,CONS-110237,BOD-02,OP-01
2025-06-25,MP-0272,salida,2.5,CONS-110244,BOD-03,OP-06
2025-06-25,MP-0010,salida,48.4,CONS-110251,BOD-03,OP-05
2025-06-25,MP-0002,salida,27.5,CONS-110258,BOD-03,OP-03
2025-06-25,MP-0085,salida,41.9,CONS-110272,BOD-02,OP-03
2025-06-25,MP-0202,salida,59.0,CONS-110279,BOD-02,OP-05
2025-06-25,MP-0153,salida,27.1,CONS-110286,BOD-03,OP-04
2025-06-25,MP-0178,salida,12.8,CONS-110293,BOD-01,OP-03
2025-06-25,MP-0229,salida,60.4,CONS-110300,BOD-01,OP-02
2025-06-25,MP-0013,salida,51.1,CONS-110307,BOD-02,OP-04
2025-06-25,MP-0020,salida,92.1,CONS-110314,BOD-01,OP-04
2025-06-25,MP-0106,salida,33.6,CONS-110321,BOD-01,OP-05
2025-06-25,MP-0051,salida,131.7,CONS-110328,BOD-02,OP-02
2025-06-25,MP-0411,salida,50.7,CONS-110335,BOD-02,OP-01
2025-06-25,MP-0238,salida,47.7,CONS-110342,BOD-01,OP-05
2025-06-25,MP-0004,salida,61.8,CONS-110349,BOD-03,OP-02
2025-06-25,MP-0033,salida,54.6,CONS-110356,BOD-03,OP-03
2025-06-25,MP-0045,salida,34.6,CONS-110363,BOD-02,OP-03
2025-06-25,MP-0386,salida,76.5,CONS-110370,BOD-03,OP-02
2025-06-25,MP-0393,salida,24.6,CONS-110377,BOD-01,OP-03
2025-06-25,MP-0373,salida,125.5,CONS-110384,BOD-02,OP-05
2025-06-25,MP-0015,salida,53.1,CONS-110391,BOD-03,OP-03
2025-06-25,MP-0012,salida,80.5,CONS-110398,BOD-03,OP-02
2025-06-25,MP-0142,salida,80.9,CONS-110405,BOD-01,OP-06
2025-06-25,MP-0102,salida,98.6,CONS-110412,BOD-03,OP-03
2025-06-25,MP-0114,salida,23.5,CONS-110419,BOD-02,OP-05
2025-06-25,MP-0325,salida,63.4,CONS-110426,BOD-01,OP-01
2025-06-25,MP-0193,salida,57.1,CONS-110433,BOD-02,OP-06
2025-06-25,MP-0330,salida,26.4,CONS-110440,BOD-02,OP-02
2025-06-25,MP-0024,salida,114.7,CONS-110447,BOD-03,OP-01
2025-06-25,MP-0060,salida,69.9,CONS-110461,BOD-03,OP-01
2025-06-25,MP-0357,salida,86.0,CONS-110468,BOD-02,OP-06
2025-06-25,MP-0162,salida,13.2,CONS-110475,BOD-02,OP-03
2025-06-25,MP-0009,salida,-29.4,CONS-110482,BOD-02,OP-01
2025-06-25,MP-0076,salida,40.7,CONS-110489,BOD-03,OP-01
2025-06-25,MP-0077,salida,42.9,CONS-110496,BOD-01,OP-01
2025-06-25,MP-0273,salida,45.7,CONS-110503,BOD-01,OP-03
2025-06-25,MP-0026,salida,41.1,CONS-110510,BOD-03,OP-05
2025-06-25,MP-0111,salida,63.2,CONS-110517,BOD-01,OP-01
2025-06-25,MP-0071,salida,-50.1,CONS-110524,BOD-03,OP-06
2025-06-25,MP-0388,salida,-48.3,CONS-110531,BOD-01,OP-05
2025-06-25,MP-0088,salida,38.6,CONS-110545,BOD-01,OP-02
2025-06-25,MP-0143,salida,43.1,CONS-110552,BOD-03,OP-03
2025-06-25,MP-0181,salida,36.2,CONS-110559,BOD-03,OP-02
2025-06-25,MP-0385,salida,10.6,CONS-110566,BOD-02,OP-06
2025-06-25,MP-0321,salida,19.6,CONS-110573,BOD-03,OP-04
2025-06-25,MP-0343,salida,43.4,CONS-110580,BOD-01,OP-05
2025-06-25,MP-0036,salida,17.0,CONS-110587,BOD-02,OP-04
2025-06-25,MP-0080,salida,18.8,CONS-110594,BOD-01,OP-02
2025-06-25,MP-0139,salida,34.7,CONS-110601,BOD-02,OP-01
2025-06-25,MP-0356,salida,22.2,CONS-110608,BOD-01,OP-05
2025-06-25,MP-0339,salida,7.4,CONS-110615,BOD-02,OP-04
2025-06-25,MP-0078,salida,122.9,CONS-110622,BOD-03,OP-02
2025-06-25,MP-0059,salida,75.7,CONS-110629,BOD-02,OP-02
2025-06-25,MP-0211,salida,59.3,CONS-110636,BOD-03,OP-04
2025-06-25,MP-0390,salida,42.5,CONS-110650,BOD-03,OP-02
2025-06-25,MP-0268,salida,38.9,CONS-110657,BOD-02,OP-01
2025-06-25,MP-0039,salida,5.0,CONS-110664,BOD-03,OP-05
2025-06-25,MP-0032,salida,9.8,CONS-110671,BOD-01,OP-04
2025-06-25,MP-0129,salida,33.3,CONS-110678,BOD-02,OP-01
2025-06-25,MP-0136,salida,28.6,CONS-110685,BOD-01,OP-04
2025-06-25,MP-0217,salida,25.3,CONS-110692,BOD-03,OP-01
2025-06-26,MP-0099,entrada,574,REC-OC-5903,BOD-02,OP-01
2025-06-26,MP-0064,entrada,142,REC-OC-5724,BOD-01,OP-02
2025-06-26,MP-0028,entrada,747,REC-OC-5386,BOD-02,OP-05
2025-06-26,MP-0018,entrada,1180,REC-OC-5251,BOD-02,OP-04
2025-06-27,MP-0048,entrada,399,REC-OC-5641,BOD-01,OP-06
2025-06-27,MP-0058,entrada,447,REC-OC-5695,BOD-03,OP-05
2025-06-28,MP-0025,entrada,988,REC-OC-5354,BOD-03,OP-05
2025-07-01,MP-0147,entrada,292,REC-OC-6175,BOD-02,OP-06
2025-07-01,MP-0221,entrada,109,REC-OC-6264,BOD-01,OP-05
2025-07-01,MP-0022,salida,129.4,CONS-110707,BOD-01,OP-02
2025-07-01,MP-0094,salida,75.1,CONS-110714,BOD-01,OP-03
2025-07-01,MP-0074,salida,78.0,CONS-110721,BOD-02,OP-01
2025-07-01,MP-0370,salida,25.2,CONS-110728,BOD-02,OP-03
2025-07-01,MP-0299,salida,97.6,CONS-110735,BOD-01,OP-06
2025-07-01,MP-0309,salida,88.5,CONS-110742,BOD-03,OP-01
2025-07-01,MP-0418,salida,82.2,CONS-110749,BOD-02,OP-03
2025-07-01,MP-0008,salida,74.2,CONS-110756,BOD-01,OP-02
2025-07-01,MP-0005,salida,31.0,CONS-110763,BOD-02,OP-03
2025-07-01,MP-0133,salida,40.8,CONS-110770,BOD-01,OP-06
2025-07-01,MP-0101,salida,35.8,CONS-110777,BOD-03,OP-01
2025-07-01,MP-0149,salida,100.5,CONS-110784,BOD-01,OP-02
2025-07-01,MP-0189,salida,29.0,CONS-110791,BOD-02,OP-02
2025-07-01,MP-0161,salida,15.7,CONS-110805,BOD-02,OP-04
2025-07-01,MP-0197,salida,38.2,CONS-110812,BOD-02,OP-05
2025-07-01,MP-0037,salida,96.4,CONS-110819,BOD-01,OP-02
2025-07-01,MP-0118,salida,104.6,CONS-110847,BOD-01,OP-01
2025-07-01,MP-0199,salida,99.0,CONS-110854,BOD-03,OP-04
2025-07-01,MP-0232,salida,88.6,CONS-110861,BOD-02,OP-05
2025-07-01,MP-0027,salida,12.3,CONS-110868,BOD-03,OP-06
2025-07-01,MP-0116,salida,37.1,CONS-110875,BOD-03,OP-06
2025-07-01,MP-0108,salida,70.5,CONS-110882,BOD-01,OP-05
2025-07-01,MP-0293,salida,65.1,CONS-110889,BOD-01,OP-02
2025-07-01,MP-0239,salida,30.9,CONS-110896,BOD-03,OP-06
2025-07-01,MP-0016,salida,114.5,CONS-110903,BOD-03,OP-02
2025-07-01,MP-0030,salida,15.4,CONS-110910,BOD-01,OP-04
2025-07-01,MP-0043,salida,42.6,CONS-110924,BOD-01,OP-04
2025-07-01,MP-0182,salida,126.6,CONS-110931,BOD-02,OP-01
2025-07-01,MP-0369,salida,85.8,CONS-110938,BOD-03,OP-01
2025-07-01,MP-0157,salida,84.4,CONS-110945,BOD-01,OP-05
2025-07-01,MP-0001,salida,108.8,CONS-110952,BOD-02,OP-04
2025-07-01,MP-0014,salida,88.4,CONS-110959,BOD-03,OP-02
2025-07-01,MP-0128,salida,154.1,CONS-110966,BOD-03,OP-03
2025-07-01,MP-0047,salida,46.8,CONS-110973,BOD-01,OP-03
2025-07-01,MP-0244,salida,52.7,CONS-110980,BOD-02,OP-02
2025-07-01,MP-0122,salida,45.5,CONS-110987,BOD-02,OP-04
2025-07-01,MP-0132,salida,75.4,CONS-110994,BOD-01,OP-01
2025-07-01,MP-0131,salida,27.9,CONS-111001,BOD-01,OP-04
2025-07-01,MP-0216,salida,58.3,CONS-111008,BOD-01,OP-04
2025-07-01,MP-0272,salida,7.4,CONS-111015,BOD-03,OP-01
2025-07-01,MP-0010,salida,89.5,CONS-111022,BOD-01,OP-04
2025-07-01,MP-0002,salida,50.8,CONS-111029,BOD-02,OP-03
2025-07-01,MP-0150,salida,71.1,CONS-111036,BOD-02,OP-03
2025-07-01,MP-0085,salida,48.0,CONS-111043,BOD-01,OP-02
2025-07-01,MP-0202,salida,109.1,CONS-111050,BOD-01,OP-03
2025-07-01,MP-0153,salida,50.1,CONS-111057,BOD-01,OP-03
2025-07-01,MP-0178,salida,23.7,CONS-111064,BOD-03,OP-02
2025-07-01,MP-0229,salida,111.7,CONS-111071,BOD-02,OP-05
2025-07-01,MP-0013,salida,82.4,CONS-111078,BOD-02,OP-02
2025-07-01,MP-0020,salida,81.4,CONS-111085,BOD-03,OP-04
2025-07-01,MP-0106,salida,54.2,CONS-111092,BOD-01,OP-05
2025-07-01,MP-0051,salida,167.7,CONS-111099,BOD-03,OP-01
2025-07-01,MP-0411,salida,81.7,CONS-111106,BOD-03,OP-01
2025-07-01,MP-0238,salida,76.9,CONS-111113,BOD-01,OP-02
2025-07-01,MP-0004,salida,63.0,CONS-111120,BOD-03,OP-01
2025-07-01,MP-0033,salida,55.7,CONS-111127,BOD-01,OP-04
2025-07-01,MP-0045,salida,35.3,CONS-111134,BOD-01,OP-05
2025-07-01,MP-0386,salida,78.2,CONS-111141,BOD-01,OP-01
2025-07-01,MP-0393,salida,25.1,CONS-111148,BOD-03,OP-02
2025-07-01,MP-0373,salida,115.6,CONS-111155,BOD-02,OP-02
2025-07-01,MP-0015,salida,20.6,CONS-111162,BOD-03,OP-01
2025-07-01,MP-0012,salida,31.3,CONS-111169,BOD-03,OP-06
2025-07-01,MP-0142,salida,31.4,CONS-111176,BOD-02,OP-04
2025-07-01,MP-0102,salida,38.4,CONS-111183,BOD-03,OP-03
2025-07-01,MP-0114,salida,-9.2,CONS-111190,BOD-01,OP-02
2025-07-01,MP-0193,salida,22.2,CONS-111204,BOD-01,OP-01
2025-07-01,MP-0330,salida,10.2,CONS-111211,BOD-03,OP-05
2025-07-01,MP-0024,salida,66.5,CONS-111218,BOD-03,OP-03
2025-07-01,MP-0117,salida,43.5,CONS-111225,BOD-02,OP-02
2025-07-01,MP-0060,salida,38.9,CONS-111232,BOD-01,OP-02
2025-07-01,MP-0357,salida,47.9,CONS-111239,BOD-01,OP-05
2025-07-01,MP-0162,salida,7.4,CONS-111246,BOD-01,OP-03
2025-07-01,MP-0009,salida,16.2,CONS-111253,BOD-02,OP-05
2025-07-01,MP-0076,salida,22.4,CONS-111260,BOD-02,OP-05
2025-07-01,MP-0077,salida,23.6,CONS-111267,BOD-02,OP-04
2025-07-01,MP-0273,salida,25.1,CONS-111274,BOD-01,OP-04
2025-07-01,MP-0026,salida,37.3,CONS-111281,BOD-01,OP-04
2025-07-01,MP-0111,salida,57.4,CONS-111288,BOD-02,OP-04
2025-07-01,MP-0071,salida,45.5,CONS-111295,BOD-01,OP-06
2025-07-01,MP-0227,salida,26.3,CONS-111309,BOD-03,OP-03
2025-07-01,MP-0143,salida,24.7,CONS-111323,BOD-01,OP-01
2025-07-01,MP-0181,salida,20.7,CONS-111330,BOD-02,OP-04
2025-07-01,MP-0385,salida,6.1,CONS-111337,BOD-03,OP-02
2025-07-01,MP-0321,salida,11.2,CONS-111344,BOD-02,OP-06
2025-07-01,MP-0343,salida,24.8,CONS-111351,BOD-01,OP-01
2025-07-01,MP-0036,salida,42.8,CONS-111358,BOD-01,OP-02
2025-07-01,MP-0080,salida,47.3,CONS-111365,BOD-01,OP-03
2025-07-01,MP-0139,salida,87.2,CONS-111372,BOD-03,OP-02
2025-07-01,MP-0356,salida,55.9,CONS-111379,BOD-01,OP-01
2025-07-01,MP-0339,salida,18.6,CONS-111386,BOD-01,OP-04
2025-07-01,MP-0078,salida,52.4,CONS-111393,BOD-02,OP-03
2025-07-01,MP-0059,salida,32.3,CONS-111400,BOD-02,OP-03
2025-07-01,MP-0211,salida,25.3,CONS-111407,BOD-03,OP-03
2025-07-01,MP-0340,salida,25.3,CONS-111414,BOD-03,OP-03
2025-07-01,MP-0390,salida,18.1,CONS-111421,BOD-03,OP-04
2025-07-01,MP-0268,salida,16.6,CONS-111428,BOD-03,OP-01
2025-07-01,MP-0039,salida,6.1,CONS-111435,BOD-02,OP-03
2025-07-01,MP-0032,salida,12.0,CONS-111442,BOD-03,OP-04
2025-07-01,MP-0129,salida,40.5,CONS-111449,BOD-02,OP-03
2025-07-01,MP-0136,salida,34.8,CONS-111456,BOD-03,OP-02
2025-07-01,MP-0217,salida,30.7,CONS-111463,BOD-03,OP-06
2025-07-01,MP-0344,salida,51.0,CONS-111470,BOD-03,OP-02
2025-07-02,MP-0015,entrada,513,REC-OC-5203,BOD-02,OP-01
2025-07-02,MP-0245,entrada,37,REC-OC-6288,BOD-03,OP-01
2025-07-03,MP-0030,entrada,1716,REC-OC-5433,BOD-03,OP-04
2025-07-04,MP-0157,entrada,49,REC-OC-6197,BOD-03,OP-04
2025-07-05,MP-0102,entrada,157,REC-OC-5927,BOD-03,OP-03
2025-07-05,MP-0132,entrada,193,REC-OC-6084,BOD-02,OP-06
2025-07-05,MP-0197,entrada,50,REC-OC-6239,BOD-01,OP-04
2025-07-05,MP-0003,entrada,731,REC-OC-5031,BOD-03,OP-06
2025-07-05,MP-0019,salida,107.8,CONS-110701,BOD-01,OP-04
2025-07-05,MP-0022,salida,129.4,CONS-110708,BOD-03,OP-03
2025-07-05,MP-0094,salida,75.1,CONS-110715,BOD-01,OP-02
2025-07-05,MP-0074,salida,78.0,CONS-110722,BOD-01,OP-01
2025-07-05,MP-0370,salida,25.2,CONS-110729,BOD-03,OP-02
2025-07-05,MP-0299,salida,97.6,CONS-110736,BOD-01,OP-03
2025-07-05,MP-0309,salida,88.5,CONS-110743,BOD-03,OP-03
2025-07-05,MP-0418,salida,82.2,CONS-110750,BOD-03,OP-05
2025-07-05,MP-0005,salida,31.0,CONS-110764,BOD-02,OP-02
2025-07-05,MP-0101,salida,35.8,CONS-110778,BOD-01,OP-06
2025-07-05,MP-0149,salida,100.5,CONS-110785,BOD-02,OP-05
2025-07-05,MP-0189,salida,29.0,CONS-110792,BOD-03,OP-06
2025-07-05,MP-0254,salida,42.2,CONS-110799,BOD-02,OP-01
2025-07-05,MP-0197,salida,38.2,CONS-110813,BOD-01,OP-03
2025-07-05,MP-0037,salida,96.4,CONS-110820,BOD-01,OP-05
2025-07-05,MP-0018,salida,16.0,CONS-110827,BOD-02,OP-01
2025-07-05,MP-0137,salida,80.8,CONS-110834,BOD-01,OP-03
2025-07-05,MP-0073,salida,116.5,CONS-110841,BOD-03,OP-04
2025-07-05,MP-0199,salida,99.0,CONS-110855,BOD-03,OP-04
2025-07-05,MP-0232,salida,88.6,CONS-110862,BOD-03,OP-01
2025-07-05,MP-0027,salida,12.3,CONS-110869,BOD-01,OP-03
2025-07-05,MP-0116,salida,37.1,CONS-110876,BOD-02,OP-04
2025-07-05,MP-0108,salida,70.5,CONS-110883,BOD-01,OP-01
2025-07-05,MP-0293,salida,65.1,CONS-110890,BOD-01,OP-04
2025-07-05,MP-0239,salida,30.9,CONS-110897,BOD-03,OP-02
2025-07-05,MP-0016,salida,114.5,CONS-110904,BOD-01,OP-04
2025-07-05,MP-0030,salida,15.4,CONS-110911,BOD-01,OP-04
2025-07-05,MP-0120,salida,73.7,CONS-110918,BOD-01,OP-05
2025-07-05,MP-0182,salida,126.6,CONS-110932,BOD-02,OP-06
2025-07-05,MP-0369,salida,85.8,CONS-110939,BOD-01,OP-05
2025-07-05,MP-0157,salida,84.4,CONS-110946,BOD-03,OP-02
2025-07-05,MP-0001,salida,108.8,CONS-110953,BOD-01,OP-05
2025-07-05,MP-0014,salida,88.4,CONS-110960,BOD-02,OP-02
2025-07-05,MP-0128,salida,-154.1,CONS-110967,BOD-03,OP-03
2025-07-05,MP-0047,salida,46.8,CONS-110974,BOD-02,OP-05
2025-07-05,MP-0244,salida,52.7,CONS-110981,BOD-02,OP-02
2025-07-05,MP-0122,salida,45.5,CONS-110988,BOD-03,OP-03
2025-07-05,MP-0132,salida,75.4,CONS-110995,BOD-03,OP-03
